country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
American Samoa,ASM,AS,2017,,,612000000,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2018,,,639000000,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2019,,,648000000,,East Asia & Pacific (excluding high income),Upper middle income
American Samoa,ASM,AS,2020,,,709000000,,East Asia & Pacific (excluding high income),Upper middle income
Andorra,AND,AD,1970,,,78619206.09,,,High income
Andorra,AND,AD,1971,,,89409820.36,,,High income
Andorra,AND,AD,1972,,,113408231.9,,,High income
Andorra,AND,AD,1973,,,150820102.8,,,High income
Andorra,AND,AD,1974,,,186558696.3,,,High income
Andorra,AND,AD,1975,,,220127246.4,,,High income
Andorra,AND,AD,1976,,,227281024.6,,,High income
Andorra,AND,AD,1977,,,254020153.3,,,High income
Andorra,AND,AD,1978,,,308008897.6,,,High income
Andorra,AND,AD,1979,,,411578334.2,,,High income
Andorra,AND,AD,1980,,,446416105.8,,,High income
Andorra,AND,AD,1981,,,388958731.3,,,High income
Andorra,AND,AD,1982,,,375895956.4,,,High income
Andorra,AND,AD,1983,,,327861832.9,,,High income
Andorra,AND,AD,1984,,,330070689.3,,,High income
Andorra,AND,AD,1985,,,346737964.8,,,High income
Andorra,AND,AD,1986,,,482000594,,,High income
Andorra,AND,AD,1987,,,611316399.4,,,High income
Andorra,AND,AD,1988,,,721425939.2,,,High income
Andorra,AND,AD,1989,,,795449332.4,,,High income
Andorra,AND,AD,1990,,,1029048482,,,High income
Andorra,AND,AD,1991,,,1106928583,,,High income
Andorra,AND,AD,1992,,,1210013652,,,High income
Andorra,AND,AD,1993,,,1007025755,,,High income
Andorra,AND,AD,1994,,,1017549124,,,High income
Andorra,AND,AD,1995,,,1178738991,,,High income
Andorra,AND,AD,1996,,,1223945357,,,High income
Andorra,AND,AD,1997,,,1180597273,,,High income
Andorra,AND,AD,1998,,,1211932398,,,High income
Andorra,AND,AD,1999,,,1239876305,,,High income
Andorra,AND,AD,2000,,,1429049198,,,High income
Andorra,AND,AD,2001,,,1546926174,,,High income
Andorra,AND,AD,2002,,,1755910032,,,High income
Andorra,AND,AD,2003,,,2361726862,,,High income
Andorra,AND,AD,2004,1.311578616,,2894921778,,,High income
Andorra,AND,AD,2005,,,3159905484,,,High income
Andorra,AND,AD,2006,,,3456442103,,,High income
Andorra,AND,AD,2007,0,,3952600602,,,High income
Andorra,AND,AD,2008,1.19244941,,4085630584,,,High income
Andorra,AND,AD,2009,0,,3674409558,,,High income
Andorra,AND,AD,2010,0,,3449966857,,,High income
Andorra,AND,AD,2011,1.194015594,,3629203786,,,High income
Andorra,AND,AD,2012,0,,3188808943,,,High income
Andorra,AND,AD,2013,0,,3193704343,,,High income
Andorra,AND,AD,2014,0,,3271808157,,,High income
Andorra,AND,AD,2015,0,,2789870188,,,High income
Andorra,AND,AD,2016,,,2896679212,,,High income
Andorra,AND,AD,2017,,,3000180750,,,High income
Andorra,AND,AD,2018,,,3218316013,,,High income
Andorra,AND,AD,2019,,,3155065488,,,High income
Andorra,AND,AD,2020,,,,,,High income
Angola,AGO,AO,1970,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1971,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1972,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1973,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1974,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1975,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1976,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1977,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1978,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1979,,,,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1980,,,5934073604,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1981,,,5553824464,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1982,,,5553824464,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1983,,,5787823809,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1984,,,6135166254,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1985,,,7558613008,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1986,,,7076793823,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1987,,,8089279285,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1988,,,8775116269,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1989,,,10207922517,,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1990,,,11236275843,3279.222122,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1991,,,,3311.776452,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1992,,,,3086.565116,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1993,,,,2325.18727,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1994,,,3390500000,2330.242812,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1995,,,5561222222,2649.361121,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1996,,,7526963964,2966.383322,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1997,,,7649716157,3136.516286,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1998,,,6506619145,3215.105619,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,1999,,,6152936539,3226.128142,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2000,,8.7,9129634978,3289.409549,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2001,,8.6,8936063723,3389.196967,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2002,,8.6,15285594828,3785.150322,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2003,,8.8,17812705294,3838.795052,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2004,,8.6,23552052408,4225.467927,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2005,,8.1,36970918699,4837.709827,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2006,,8.6,52381006892,5362.019843,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2007,,7.4,65266452081,6050.610555,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2008,,7.5,88538611205,6607.291634,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2009,,6.7,70307163678,6470.675244,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2010,,7,83799496611,6587.986939,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2011,4.355785515,6.6,1.1179E+11,6710.750623,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2012,4.847075177,6.9,1.28053E+11,7412.967035,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2013,,6.9,1.3671E+11,7682.475386,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2014,,6.4,1.45712E+11,8179.297828,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2015,,6.5,1.16194E+11,7337.569822,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2016,,6.2,1.01124E+11,7103.226431,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2017,,6,1.22124E+11,7310.896589,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2018,,6,1.01353E+11,7099.971958,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2019,,6.1,89417190341,6952.419362,Sub-Saharan Africa (excluding high income),Lower middle income
Angola,AGO,AO,2020,,,58375976293,6445.432873,Sub-Saharan Africa (excluding high income),Lower middle income
Antigua and Barbuda,ATG,AG,1970,,,,,,High income
Antigua and Barbuda,ATG,AG,1971,,,,,,High income
Antigua and Barbuda,ATG,AG,1972,,,,,,High income
Antigua and Barbuda,ATG,AG,1973,,,,,,High income
Antigua and Barbuda,ATG,AG,1974,,,,,,High income
Antigua and Barbuda,ATG,AG,1975,,,,,,High income
Antigua and Barbuda,ATG,AG,1976,,,,,,High income
Antigua and Barbuda,ATG,AG,1977,,,77496753.7,,,High income
Antigua and Barbuda,ATG,AG,1978,,,87879341.48,,,High income
Antigua and Barbuda,ATG,AG,1979,,,109079978.9,,,High income
Antigua and Barbuda,ATG,AG,1980,,,131431026.7,,,High income
Antigua and Barbuda,ATG,AG,1981,,,147841734.4,,,High income
Antigua and Barbuda,ATG,AG,1982,,,164369278.9,,,High income
Antigua and Barbuda,ATG,AG,1983,,,182144093,,,High income
Antigua and Barbuda,ATG,AG,1984,,,208372846.3,,,High income
Antigua and Barbuda,ATG,AG,1985,,,240923924.8,,,High income
Antigua and Barbuda,ATG,AG,1986,,,290440140.7,,,High income
Antigua and Barbuda,ATG,AG,1987,,,337174861.9,,,High income
Antigua and Barbuda,ATG,AG,1988,,,398637727.8,,,High income
Antigua and Barbuda,ATG,AG,1989,,,438794788.5,,,High income
Antigua and Barbuda,ATG,AG,1990,1.599155646,,459470370.4,11586.77979,,High income
Antigua and Barbuda,ATG,AG,1991,4.734624308,,481707407.4,12079.01639,,High income
Antigua and Barbuda,ATG,AG,1992,3.102747483,,499281481.5,12284.91355,,High income
Antigua and Barbuda,ATG,AG,1993,6.081152987,,535174074.1,12974.81357,,High income
Antigua and Barbuda,ATG,AG,1994,7.440365471,,589429629.6,13837.11177,,High income
Antigua and Barbuda,ATG,AG,1995,10.19338304,,577281481.5,13221.94934,,High income
Antigua and Barbuda,ATG,AG,1996,4.2749658,,633729629.6,14045.64927,,High income
Antigua and Barbuda,ATG,AG,1997,1.39456399,,680618518.5,14757.12431,,High income
Antigua and Barbuda,ATG,AG,1998,,,727859259.3,15306.50488,,High income
Antigua and Barbuda,ATG,AG,1999,,,766200000,15789.4352,,High income
Antigua and Barbuda,ATG,AG,2000,6.578341469,1.9,826370370.4,16843.12161,,High income
Antigua and Barbuda,ATG,AG,2001,9.065948298,1.9,800481481.5,16173.32622,,High income
Antigua and Barbuda,ATG,AG,2002,6.385859154,1.3,814381481.5,16367.7349,,High income
Antigua and Barbuda,ATG,AG,2003,6.304295747,1.3,856396296.3,17458.88373,,High income
Antigua and Barbuda,ATG,AG,2004,4.978406163,1.7,919729629.6,18718.37078,,High income
Antigua and Barbuda,ATG,AG,2005,3.682698682,1.3,1022962963,20269.69099,,High income
Antigua and Barbuda,ATG,AG,2006,13.29867618,0.5,1157662963,23180.40071,,High income
Antigua and Barbuda,ATG,AG,2007,20.23111069,0.4,1312759259,25613.5465,,High income
Antigua and Barbuda,ATG,AG,2008,18.73667939,0.3,1370070370,25690.68949,,High income
Antigua and Barbuda,ATG,AG,2009,18.44529242,0,1228329630,22435.3937,,High income
Antigua and Barbuda,ATG,AG,2010,6.81585823,0.2,1148700000,20611.44578,,High income
Antigua and Barbuda,ATG,AG,2011,,0.2,1137637037,20347.86848,,High income
Antigua and Barbuda,ATG,AG,2012,11.0610904,0,1199948148,19598.02386,,High income
Antigua and Barbuda,ATG,AG,2013,,0,1181448148,18797.62637,,High income
Antigua and Barbuda,ATG,AG,2014,,0.4,1249733333,19039.0045,,High income
Antigua and Barbuda,ATG,AG,2015,,0.4,1336692593,18911.30689,,High income
Antigua and Barbuda,ATG,AG,2016,,0.5,1436585185,19920.26578,,High income
Antigua and Barbuda,ATG,AG,2017,,0,1467977778,19840.28404,,High income
Antigua and Barbuda,ATG,AG,2018,,0.4,1605944444,21521.88505,,High income
Antigua and Barbuda,ATG,AG,2019,,0.4,1687533333,22774.1742,,High income
Antigua and Barbuda,ATG,AG,2020,,,1370281481,18241.8682,,High income
Arab World,ARB,1A,1970,,,43232801790,,,Aggregates
Arab World,ARB,1A,1971,,,49937328261,,,Aggregates
Arab World,ARB,1A,1972,,,59495475636,,,Aggregates
Arab World,ARB,1A,1973,,,75474648839,,,Aggregates
Arab World,ARB,1A,1974,,,1.4309E+11,,,Aggregates
Arab World,ARB,1A,1975,,,1.58213E+11,,,Aggregates
Arab World,ARB,1A,1976,,,1.96937E+11,,,Aggregates
Arab World,ARB,1A,1977,,,2.27414E+11,,,Aggregates
Arab World,ARB,1A,1978,,,2.49589E+11,,,Aggregates
Arab World,ARB,1A,1979,,,3.39276E+11,,,Aggregates
Arab World,ARB,1A,1980,,,4.59077E+11,,,Aggregates
Arab World,ARB,1A,1981,,,4.74922E+11,,,Aggregates
Arab World,ARB,1A,1982,,,4.45965E+11,,,Aggregates
Arab World,ARB,1A,1983,,,4.19255E+11,,,Aggregates
Arab World,ARB,1A,1984,,,4.25904E+11,,,Aggregates
Arab World,ARB,1A,1985,,,4.24933E+11,,,Aggregates
Arab World,ARB,1A,1986,,,4.13859E+11,,,Aggregates
Arab World,ARB,1A,1987,,,4.50109E+11,,,Aggregates
Arab World,ARB,1A,1988,,,4.26816E+11,,,Aggregates
Arab World,ARB,1A,1989,,,4.50189E+11,,,Aggregates
Arab World,ARB,1A,1990,,,6.22695E+11,6741.887424,,Aggregates
Arab World,ARB,1A,1991,,,4.38787E+11,7299.474193,,Aggregates
Arab World,ARB,1A,1992,,,4.73825E+11,7697.248775,,Aggregates
Arab World,ARB,1A,1993,,,4.82778E+11,7893.388365,,Aggregates
Arab World,ARB,1A,1994,,,5.0778E+11,8083.367363,,Aggregates
Arab World,ARB,1A,1995,,,5.56071E+11,8218.492982,,Aggregates
Arab World,ARB,1A,1996,,,6.14208E+11,8550.963852,,Aggregates
Arab World,ARB,1A,1997,,,6.62334E+11,8872.232218,,Aggregates
Arab World,ARB,1A,1998,,,6.4451E+11,9268.001256,,Aggregates
Arab World,ARB,1A,1999,,,7.12853E+11,9389.972299,,Aggregates
Arab World,ARB,1A,2000,,4.588254627,8.16039E+11,10028.87441,,Aggregates
Arab World,ARB,1A,2001,,4.598488597,7.98525E+11,10196.64688,,Aggregates
Arab World,ARB,1A,2002,,4.546874514,8.03142E+11,10170.87293,,Aggregates
Arab World,ARB,1A,2003,,4.496885528,8.87874E+11,10555.95657,,Aggregates
Arab World,ARB,1A,2004,,4.447685993,1.05627E+12,11579.95478,,Aggregates
Arab World,ARB,1A,2005,,4.44466148,1.29792E+12,12300.77896,,Aggregates
Arab World,ARB,1A,2006,,4.415444846,1.53319E+12,13091.05543,,Aggregates
Arab World,ARB,1A,2007,,4.427816547,1.78956E+12,13694.77424,,Aggregates
Arab World,ARB,1A,2008,,4.465849352,2.25422E+12,14409.47502,,Aggregates
Arab World,ARB,1A,2009,,4.474988357,1.97436E+12,14253.93969,,Aggregates
Arab World,ARB,1A,2010,,4.507057552,2.31124E+12,14749.55218,,Aggregates
Arab World,ARB,1A,2011,,4.573289652,2.50178E+12,15211.0266,,Aggregates
Arab World,ARB,1A,2012,4.7,4.584722858,2.74055E+12,16130.59925,,Aggregates
Arab World,ARB,1A,2013,,4.502490725,2.79958E+12,16083.8094,,Aggregates
Arab World,ARB,1A,2014,4.2,4.44116571,2.83168E+12,15777.09722,,Aggregates
Arab World,ARB,1A,2015,3.8,4.333516477,2.46358E+12,14167.98715,,Aggregates
Arab World,ARB,1A,2016,,4.25802951,2.41198E+12,13701.1556,,Aggregates
Arab World,ARB,1A,2017,,4.179461852,2.46644E+12,14214.61302,,Aggregates
Arab World,ARB,1A,2018,,4.212683748,2.73078E+12,14652.0889,,Aggregates
Arab World,ARB,1A,2019,,4.180325301,2.77647E+12,14945.93531,,Aggregates
Arab World,ARB,1A,2020,,,2.44758E+12,14134.18026,,Aggregates
Argentina,ARG,AR,1970,,,31584210366,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1971,,,33293199095,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1972,,,34733000536,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1973,,,52544000117,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1974,,,72436777342,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1975,,,52438647922,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1976,,,51169499891,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1977,,,56781000101,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1978,,,58082870156,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1979,,,69252328953,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1980,,,76961923742,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1981,,,78676842366,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1982,,,84307486837,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1983,,,1.03979E+11,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1984,,,79092001998,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1985,,,88416668900,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1986,,,1.10934E+11,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1987,,,1.11106E+11,,Latin America & Caribbean (excluding high income),Upper middle income
Argentina,ARG,AR,1988,,,1.26207E+11,,Latin America & Caribbean (excluding high income),Upper middle income
